"wwtp_jurisdiction","wwtp_id","reporting_jurisdiction","sample_location","sample_location_specify","key_plot_id","county_names","county_fips","population_served","date_start","date_end","ptc_15d","detect_prop_15d","percentile","sampling_prior","first_sample_date"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-10-23","2023-11-06",-28,0,16.6,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-10-25","2023-11-08",-43,0,16.6,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-10-30","2023-11-13",74,0,16.6,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-11-01","2023-11-15",38,0,16.6,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-11-06","2023-11-20",4,0,16.6,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-11-13","2023-11-27",721,25,39.5,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-11-15","2023-11-29",1588,50,49.5,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-11-20","2023-12-04",573,75,65.5,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-11-22","2023-12-06",-37,100,86,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-11-27","2023-12-11",10,100,87.6,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-11-29","2023-12-13",166,100,88.8,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-12-04","2023-12-18",243,100,91,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-12-12","2023-12-26",-55,100,96.333,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-12-14","2023-12-28",-35,100,96,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-12-21","2024-01-04",-29,100,93.667,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-12-25","2024-01-08",-51,100,90,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2023-12-27","2024-01-10",-88,75,78.75,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-01-01","2024-01-15",-84,75,69,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-01-03","2024-01-17",-74,80,67.2,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-01-08","2024-01-22",14,80,63.4,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-01-10","2024-01-24",113,80,60,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-01-15","2024-01-29",-60,80,52.4,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-01-17","2024-01-31",-79,60,42.4,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-01-22","2024-02-05",-84,40,32.2,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-01-24","2024-02-07",-65,20,19.6,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-01-29","2024-02-12",0,0,9,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-01-31","2024-02-14",28,0,14.4,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-02-05","2024-02-19",72,0,20.6,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-02-07","2024-02-21",449,20,34.8,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-02-14","2024-02-28",-24,25,41.25,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-02-19","2024-03-04",-74,25,34.5,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-02-21","2024-03-06",-87,25,26.75,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-02-26","2024-03-11",302,25,22.25,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-02-28","2024-03-13",83,20,19.6,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-03-04","2024-03-18",9,20,19.6,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-03-06","2024-03-20",-30,20,19.6,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-03-11","2024-03-25",-5,40,29,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-03-18","2024-04-01",224,50,32.75,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-03-20","2024-04-03",22,50,32.75,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-03-25","2024-04-08",-66,50,32.75,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-03-27","2024-04-10",-48,25,28.5,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-04-01","2024-04-15",-45,20,24.6,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-04-03","2024-04-17",-3,0,15,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-04-08","2024-04-22",-22,0,15,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-04-10","2024-04-24",-35,0,15,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-04-15","2024-04-29",0,0,9,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-04-17","2024-05-01",0,0,9,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-04-22","2024-05-06",0,0,9,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-04-24","2024-05-08",0,0,9,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-04-29","2024-05-13",221,20,20.2,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-05-01","2024-05-15",96,20,20.2,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-05-06","2024-05-20",10,20,20.2,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-05-08","2024-05-22",-33,20,20.2,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-05-14","2024-05-28",0,0,9,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-05-16","2024-05-30",0,0,9,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-05-20","2024-06-03",0,0,9,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-05-22","2024-06-05",0,0,9,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-05-29","2024-06-12",-55,0,6.75,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-06-03","2024-06-17",-3,25,13.25,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-06-05","2024-06-19",32,50,19.5,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-06-10","2024-06-24",475,75,30.5,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-06-17","2024-07-01",-53,75,30.5,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-06-18","2024-07-02",-71,50,21.75,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-06-24","2024-07-08",-80,25,13.25,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-06-26","2024-07-10",249,25,9.5,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-07-01","2024-07-15",268,40,15.6,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-07-03","2024-07-17",4136,75,42,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-07-08","2024-07-22",240,80,40.8,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-07-10","2024-07-24",-13,100,49.4,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-07-15","2024-07-29",-66,100,49.2,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-07-17","2024-07-31",-80,100,49.4,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-08-12","2024-08-26",18,100,47,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-08-14","2024-08-28",620,100,56.333,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-08-20","2024-09-03",329,100,61.5,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-08-21","2024-09-04",172,100,62,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-08-26","2024-09-09",8,100,64.2,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-08-28","2024-09-11",-88,80,54.6,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-09-02","2024-09-16",-41,80,54.4,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-09-04","2024-09-18",-36,80,45.8,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-09-09","2024-09-23",61,80,43.6,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-09-11","2024-09-25",215,80,43,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-09-16","2024-09-30",-80,80,43,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-09-18","2024-10-02",-62,60,29.8,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-09-23","2024-10-07",-84,40,23,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-09-25","2024-10-09",-5,40,24.4,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-09-30","2024-10-14",115,20,15.4,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-10-02","2024-10-16",-19,20,15.4,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-10-07","2024-10-21",-59,20,13.8,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-10-09","2024-10-23",-82,20,13.8,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-10-14","2024-10-28",-28,0,1.8,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2024-10-16","2024-10-30",153,20,9,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2025-01-13","2025-01-27",8,80,44.2,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2025-01-15","2025-01-29",319,80,49,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2025-01-20","2025-02-03",587,80,52.4,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2025-01-22","2025-02-05",435,100,70,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2025-01-27","2025-02-10",105,100,77.2,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2025-01-29","2025-02-12",7,100,80.4,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2025-02-03","2025-02-17",-70,100,73.2,"no","2022-08-08"
"Michigan",889,"Michigan","Before treatment plant",122,"NWSS_mi_889_Before treatment plant_122_raw wastewater","Ottawa","26139",6657,"2025-02-05","2025-02-19",-85,100,71.4,"no","2022-08-08"
